review_id,review_text,rating,verified_purchase
en_0408153,"Four Stars

super cute and adjustable. now to see if they will hold up and work well in montana.",4,True
en_0996140,"Must save temp safety off old element

Direct fit. No issues. Got the dryer back to drying in 30 minutes",4,True
en_0000097,"but so far--just from the assembly--I wouldn't be able to recommend it to anyone

I don't believe I've ever left a negative review for anything on amazon. In fact, I may have never left any kind of review at all. But the assembly of this bike has made me want to never purchase another bike again unless it's pre-assembled in the store. I've assembled several bikes, and none have been nearly this irritating. Nothing seems to fit. The instructions don't match the bike exactly (I'm guessing there are several models of this bike). I still haven't figured out how to get the front wheel to fit down into the sleeve securely. And don't get me started on the seat. I believe the way everything was folded up within the box make it incredibly hard to try to put together. This is a cute bike (I think), but so far--just from the assembly--I wouldn't be able to recommend it to anyone.",1,True
en_0434357,"Good variety of stickers

(All stickers were included except the Tokyo Ghoul one) Good variety of stickers! I’d say I liked about half from the entire lot but that’s just based on my preference. The others were still really good but didn’t really appeal to me. They aren’t a pain to peel off as well. If you’re looking to decorate anything I’d definitely recommend!",4,True
en_0145422,"New model not as durable as previous ones...

I have been using this brand for all of my iPhone cases the last several years and have been very happy but this case for this model is terrible! It started ripping and falling apart within weeks! I bought another one and returned the defective one hoping it was just a fluke but it wasn’t... I tried to use the other case as long as I could but after 2 months it was just embarrassing... there was a hole where the eyelet for the strap is and the leather was ripped in many places along the side. I’m so desperate to love this case again that I’ve actually just bought a 3rd one in a different color with the hopes it holds up! This is the only case I’ve found that has a strap and the magnetic closure I like! Please please please improve your manufacturing quality and produce products like you used to!",1,False
en_0104160,"After a while the gel becomes thick!

Very pretty but doesn't last long. I purchased them in July and the gel after 4 months is not good anymore. It is very thick and makes it impossible to apply it on the nail. To bad because i liked it! Expensive for this quality!",2,False
en_0722852,"Do not purchase.

Received in damaged box, though outer package was perfect, so it happened before shipment. Flashlight worked but stun/taser did not at all. Very disappointing. Not worth the return cost.",1,True
en_0711551,"Too thick for my taste

Does not work with my skin. It spreads unevenly and very thick. Totally noticable that I'm wearing make up and makes me look like a 13 year old first trying to use make up.",2,True
en_0006183,"The smell, how long will it last?

When does the smell go away? Opened the packaging up and was hit by a wave of industrial foam smells. We let it sit overnight with the ceiling fan on. Next day whole room reeked. Took it out side where it spent the whole day in the sun. Brought it back inside and then still had to sleep on the sofa bed. Took three days before we used it. A week later and we lay down and still get a puff of foam stench. What is this stuff and will it give me an incurable lung condition? We almost tied it to the roof of the truck and took it for a drive just to air it out...",4,True
en_0362408,"Not the smallest wallet but appears to be more durable than smaller options

So far so good. I've been using Dopp front-pocket wallets for years and their durability has seem to dropped off. This wallet is a little larger but feels sturdier, that it will last longer. Time will tell but definitely satisified with the purchase.",4,True
en_0350523,"Only useful if not exposed directly to weather

By end of first year lost waterproofing, by end of second was completely rotten. Only useful if not exposed directly to weather.",2,False
en_0014437,"Nice foundation

So easy to use and good quality. Love it!",5,True
en_0834012,"Nice shelves

I got these shelves for my snowglobe collection, and I thought that they would be bigger, and would be larger in depth but were still nice shelves. The install was a bit complicated than I expected and needed some help to hang them. I am overall happy with the product and the price.",4,True
